Latitude;Longitude;Temp;SA;Specific Humidity at 2 Meters;RH;Eff;Output
-1.89449;117.38071;27.8726;4.9935;0.0188;80.5758;0.0355;0.1775
-1.89449;117.52901;28.0111;4.9935;0.0189;79.996;0.0357;0.1784
-1.89449;117.67731;28.0111;4.9935;0.0189;79.996;0.0357;0.1784
-1.89449;117.82561;28.0111;4.9935;0.0189;79.996;0.0357;0.1784
-1.89449;117.97391;28.0111;4.9935;0.0189;79.996;0.0357;0.1784
-1.89449;118.12221;28.0497;5.3105;0.0188;79.621;0.0361;0.1917
-1.89449;118.27051;28.0497;5.3105;0.0188;79.621;0.0361;0.1917
-2.04229;112.48681;27.1142;4.9451;0.0183;81.6244;0.0377;0.1866
-2.04229;112.63511;27.3026;4.9451;0.0183;80.8891;0.0379;0.1875
-2.04229;112.78341;27.3026;4.9451;0.0183;80.8891;0.0379;0.1875
-2.04229;112.93171;27.3026;4.9451;0.0183;80.8891;0.0379;0.1875
-2.04229;113.08001;27.2034;4.969;0.0185;81.8771;0.0369;0.1834
-2.04229;113.22831;27.2034;4.969;0.0185;81.8771;0.0369;0.1834
-2.04229;113.37661;27.2034;4.969;0.0185;81.8771;0.0369;0.1834
-2.04229;113.52491;26.5759;4.969;0.0187;85.9898;0.0338;0.168
-2.04229;113.67321;26.5759;4.969;0.0187;85.9898;0.0338;0.168
-2.04229;113.82151;26.5759;4.969;0.0187;85.9898;0.0338;0.168
-2.04229;113.96981;26.5759;4.969;0.0187;85.9898;0.0338;0.168
-2.04229;114.11811;26.4516;4.9695;0.0188;87.2374;0.0325;0.1617
-2.04229;114.26641;26.4516;4.9695;0.0188;87.2374;0.0325;0.1617
-2.04229;114.41471;26.4516;4.9695;0.0188;87.2374;0.0325;0.1617
-2.04229;114.56301;26.3735;4.9695;0.0189;87.81;0.0321;0.1593
-2.04229;114.71131;26.3735;4.9695;0.0189;87.81;0.0321;0.1593
-2.04229;114.85961;26.3735;4.9695;0.0189;87.81;0.0321;0.1593
-2.04229;115.00791;25.8432;4.8021;0.0186;88.5618;0.0336;0.1612
-2.04229;115.15621;25.8432;4.8021;0.0186;88.5618;0.0336;0.1612
-2.04229;115.30451;25.8432;4.8021;0.0186;88.5618;0.0336;0.1612
-2.04229;115.45281;25.8432;4.8021;0.0186;88.5618;0.0336;0.1612
-2.04229;115.60111;25.356;4.8021;0.0183;88.8045;0.0356;0.1711
-2.04229;115.74941;25.356;4.8021;0.0183;88.8045;0.0356;0.1711
-2.04229;115.89771;25.356;4.8021;0.0183;88.8045;0.0356;0.1711
-2.04229;116.04601;26.4013;4.8454;0.0187;86.3979;0.0341;0.165
-2.04229;116.19431;26.4013;4.8454;0.0187;86.3979;0.0341;0.165
-2.04229;116.34261;26.4013;4.8454;0.0187;86.3979;0.0341;0.165
-2.04229;116.49091;26.4013;4.8454;0.0187;86.3979;0.0341;0.165
-2.04229;116.63921;27.5776;4.8454;0.0188;81.6639;0.0354;0.1714
-2.04229;116.78751;27.5776;4.8454;0.0188;81.6639;0.0354;0.1714
-2.04229;116.93581;27.5776;4.8454;0.0188;81.6639;0.0354;0.1714
-2.04229;117.08411;27.9337;5.2205;0.0188;80.2943;0.0357;0.1862
-2.04229;117.23241;27.9337;5.2205;0.0188;80.2943;0.0357;0.1862
-2.04229;117.38071;27.9337;5.2205;0.0188;80.2943;0.0357;0.1862
-2.04229;117.52901;28.007;5.2205;0.0188;79.9522;0.0358;0.187
-2.04229;117.67731;28.007;5.2205;0.0188;79.9522;0.0358;0.187
-2.04229;117.82561;28.007;5.2205;0.0188;79.9522;0.0358;0.187
-2.04229;117.97391;28.007;5.2205;0.0188;79.9522;0.0358;0.187
-2.04229;118.12221;28.0547;5.4808;0.0188;79.3796;0.0364;0.1998
-2.04229;118.27051;28.0547;5.4808;0.0188;79.3796;0.0364;0.1998
-2.19009;112.48681;27.1142;4.9451;0.0183;81.6244;0.0377;0.1866
-2.19009;112.63511;27.3026;4.9451;0.0183;80.8891;0.0379;0.1875
-2.19009;112.78341;27.3026;4.9451;0.0183;80.8891;0.0379;0.1875
-2.19009;112.93171;27.3026;4.9451;0.0183;80.8891;0.0379;0.1875
-2.19009;113.08001;27.2034;4.969;0.0185;81.8771;0.0369;0.1834
-2.19009;113.22831;27.2034;4.969;0.0185;81.8771;0.0369;0.1834
-2.19009;113.37661;27.2034;4.969;0.0185;81.8771;0.0369;0.1834
-2.19009;113.52491;26.5759;4.969;0.0187;85.9898;0.0338;0.168
-2.19009;113.67321;26.5759;4.969;0.0187;85.9898;0.0338;0.168
-2.19009;113.82151;26.5759;4.969;0.0187;85.9898;0.0338;0.168
-2.19009;113.96981;26.5759;4.969;0.0187;85.9898;0.0338;0.168
-2.19009;114.11811;26.4516;4.9695;0.0188;87.2374;0.0325;0.1617
-2.19009;114.26641;26.4516;4.9695;0.0188;87.2374;0.0325;0.1617
-2.19009;114.41471;26.4516;4.9695;0.0188;87.2374;0.0325;0.1617
-2.19009;114.56301;26.3735;4.9695;0.0189;87.81;0.0321;0.1593
-2.19009;114.71131;26.3735;4.9695;0.0189;87.81;0.0321;0.1593
-2.19009;114.85961;26.3735;4.9695;0.0189;87.81;0.0321;0.1593
-2.19009;115.00791;25.8432;4.8021;0.0186;88.5618;0.0336;0.1612
-2.19009;115.15621;25.8432;4.8021;0.0186;88.5618;0.0336;0.1612
-2.19009;115.30451;25.8432;4.8021;0.0186;88.5618;0.0336;0.1612
-2.19009;115.45281;25.8432;4.8021;0.0186;88.5618;0.0336;0.1612
-2.19009;115.60111;25.356;4.8021;0.0183;88.8045;0.0356;0.1711
-2.19009;115.74941;25.356;4.8021;0.0183;88.8045;0.0356;0.1711
-2.19009;115.89771;25.356;4.8021;0.0183;88.8045;0.0356;0.1711
-2.19009;116.04601;26.4013;4.8454;0.0187;86.3979;0.0341;0.165
-2.19009;116.19431;26.4013;4.8454;0.0187;86.3979;0.0341;0.165
-2.19009;116.34261;26.4013;4.8454;0.0187;86.3979;0.0341;0.165
-2.19009;116.49091;26.4013;4.8454;0.0187;86.3979;0.0341;0.165
-2.19009;116.63921;27.5776;4.8454;0.0188;81.6639;0.0354;0.1714
-2.19009;116.78751;27.5776;4.8454;0.0188;81.6639;0.0354;0.1714
-2.19009;116.93581;27.5776;4.8454;0.0188;81.6639;0.0354;0.1714
-2.19009;117.08411;27.9337;5.2205;0.0188;80.2943;0.0357;0.1862
-2.19009;117.23241;27.9337;5.2205;0.0188;80.2943;0.0357;0.1862
-2.19009;117.38071;27.9337;5.2205;0.0188;80.2943;0.0357;0.1862
-2.19009;117.52901;28.007;5.2205;0.0188;79.9522;0.0358;0.187
-2.19009;117.67731;28.007;5.2205;0.0188;79.9522;0.0358;0.187
-2.19009;117.82561;28.007;5.2205;0.0188;79.9522;0.0358;0.187
-2.19009;117.97391;28.007;5.2205;0.0188;79.9522;0.0358;0.187
-2.19009;118.12221;28.0547;5.4808;0.0188;79.3796;0.0364;0.1998
-2.19009;118.27051;28.0547;5.4808;0.0188;79.3796;0.0364;0.1998
-2.33789;112.48681;27.1142;4.9451;0.0183;81.6244;0.0377;0.1866
-2.33789;112.63511;27.3026;4.9451;0.0183;80.8891;0.0379;0.1875
-2.33789;112.78341;27.3026;4.9451;0.0183;80.8891;0.0379;0.1875
-2.33789;112.93171;27.3026;4.9451;0.0183;80.8891;0.0379;0.1875
-2.33789;113.08001;27.2034;4.969;0.0185;81.8771;0.0369;0.1834
-2.33789;113.22831;27.2034;4.969;0.0185;81.8771;0.0369;0.1834
-2.33789;113.37661;27.2034;4.969;0.0185;81.8771;0.0369;0.1834
-2.33789;113.52491;26.5759;4.969;0.0187;85.9898;0.0338;0.168
-2.33789;113.67321;26.5759;4.969;0.0187;85.9898;0.0338;0.168
-2.33789;113.82151;26.5759;4.969;0.0187;85.9898;0.0338;0.168
-2.33789;113.96981;26.5759;4.969;0.0187;85.9898;0.0338;0.168
-2.33789;114.11811;26.4516;4.9695;0.0188;87.2374;0.0325;0.1617
-2.33789;114.26641;26.4516;4.9695;0.0188;87.2374;0.0325;0.1617
-2.33789;114.41471;26.4516;4.9695;0.0188;87.2374;0.0325;0.1617
-2.33789;114.56301;26.3735;4.9695;0.0189;87.81;0.0321;0.1593
-2.33789;114.71131;26.3735;4.9695;0.0189;87.81;0.0321;0.1593
-2.33789;114.85961;26.3735;4.9695;0.0189;87.81;0.0321;0.1593
-2.33789;115.00791;25.8432;4.8021;0.0186;88.5618;0.0336;0.1612
-2.33789;115.15621;25.8432;4.8021;0.0186;88.5618;0.0336;0.1612
-2.33789;115.30451;25.8432;4.8021;0.0186;88.5618;0.0336;0.1612
-2.33789;115.45281;25.8432;4.8021;0.0186;88.5618;0.0336;0.1612
-2.33789;115.60111;25.356;4.8021;0.0183;88.8045;0.0356;0.1711
-2.33789;115.74941;25.356;4.8021;0.0183;88.8045;0.0356;0.1711
-2.33789;115.89771;25.356;4.8021;0.0183;88.8045;0.0356;0.1711
-2.33789;116.04601;26.4013;4.8454;0.0187;86.3979;0.0341;0.165
-2.33789;116.19431;26.4013;4.8454;0.0187;86.3979;0.0341;0.165
-2.33789;116.34261;26.4013;4.8454;0.0187;86.3979;0.0341;0.165
-2.33789;116.49091;26.4013;4.8454;0.0187;86.3979;0.0341;0.165
-2.33789;116.63921;27.5776;4.8454;0.0188;81.6639;0.0354;0.1714
-2.33789;116.78751;27.5776;4.8454;0.0188;81.6639;0.0354;0.1714
-2.33789;116.93581;27.5776;4.8454;0.0188;81.6639;0.0354;0.1714
-2.33789;117.08411;27.9337;5.2205;0.0188;80.2943;0.0357;0.1862
-2.33789;117.23241;27.9337;5.2205;0.0188;80.2943;0.0357;0.1862
-2.33789;117.38071;27.9337;5.2205;0.0188;80.2943;0.0357;0.1862
-2.33789;117.52901;28.007;5.2205;0.0188;79.9522;0.0358;0.187
-2.33789;117.67731;28.007;5.2205;0.0188;79.9522;0.0358;0.187
-2.33789;117.82561;28.007;5.2205;0.0188;79.9522;0.0358;0.187
-2.33789;117.97391;28.007;5.2205;0.0188;79.9522;0.0358;0.187
-2.33789;118.12221;28.0547;5.4808;0.0188;79.3796;0.0364;0.1998
-2.33789;118.27051;28.0547;5.4808;0.0188;79.3796;0.0364;0.1998
0.02691;110.55891;25.8859;4.8848;0.0192;91.1721;0.0294;0.1436
0.02691;110.70721;25.8859;4.8848;0.0192;91.1721;0.0294;0.1436
0.02691;110.85551;25.8859;4.8848;0.0192;91.1721;0.0294;0.1436
0.02691;111.00381;25.9555;4.901;0.0192;91.0352;0.0293;0.1434
0.02691;111.15211;25.9555;4.901;0.0192;91.0352;0.0293;0.1434
0.02691;111.30041;25.9555;4.901;0.0192;91.0352;0.0293;0.1434
0.02691;111.44871;25.9555;4.901;0.0192;91.0352;0.0293;0.1434
0.02691;111.59701;25.964;4.901;0.0192;90.8621;0.0295;0.1444
0.02691;111.74531;25.964;4.901;0.0192;90.8621;0.0295;0.1444
0.02691;111.89361;25.964;4.901;0.0192;90.8621;0.0295;0.1444
0.02691;112.04191;25.5345;4.9717;0.0189;90.948;0.0315;0.1566
0.02691;112.19021;25.5345;4.9717;0.0189;90.948;0.0315;0.1566
0.02691;112.33851;25.5345;4.9717;0.0189;90.948;0.0315;0.1566
0.02691;112.48681;25.5345;4.9717;0.0189;90.948;0.0315;0.1566
0.02691;112.63511;24.7335;4.9717;0.0184;91.1804;0.0351;0.1747
0.02691;112.78341;24.7335;4.9717;0.0184;91.1804;0.0351;0.1747
0.02691;112.93171;24.7335;4.9717;0.0184;91.1804;0.0351;0.1747
0.02691;113.08001;23.8718;4.9055;0.0178;91.4112;0.0391;0.1918
0.02691;113.22831;23.8718;4.9055;0.0178;91.4112;0.0391;0.1918
0.02691;113.37661;23.8718;4.9055;0.0178;91.4112;0.0391;0.1918
0.02691;113.52491;23.5046;4.9055;0.0176;91.6029;0.0406;0.1994
0.02691;113.67321;23.5046;4.9055;0.0176;91.6029;0.0406;0.1994
0.02691;113.82151;23.5046;4.9055;0.0176;91.6029;0.0406;0.1994
0.02691;113.96981;23.5046;4.9055;0.0176;91.6029;0.0406;0.1994
0.02691;114.11811;23.7613;4.9343;0.0178;91.7379;0.0392;0.1932
0.02691;114.26641;23.7613;4.9343;0.0178;91.7379;0.0392;0.1932
0.02691;114.41471;23.7613;4.9343;0.0178;91.7379;0.0392;0.1932
0.02691;114.56301;24.2339;4.9343;0.0181;91.7336;0.0368;0.1816
0.02691;114.71131;24.2339;4.9343;0.0181;91.7336;0.0368;0.1816
0.02691;114.85961;24.2339;4.9343;0.0181;91.7336;0.0368;0.1816
0.02691;115.00791;24.6656;4.9477;0.0184;91.703;0.0347;0.1716
0.02691;115.15621;24.6656;4.9477;0.0184;91.703;0.0347;0.1716
0.02691;115.30451;24.6656;4.9477;0.0184;91.703;0.0347;0.1716
0.02691;115.45281;24.6656;4.9477;0.0184;91.703;0.0347;0.1716
0.02691;115.60111;25.0609;4.9477;0.0186;91.6139;0.0328;0.1625
0.02691;115.74941;25.0609;4.9477;0.0186;91.6139;0.0328;0.1625
0.02691;115.89771;25.0609;4.9477;0.0186;91.6139;0.0328;0.1625
0.02691;116.04601;25.685;5.0838;0.019;91.2345;0.0303;0.154
0.02691;116.19431;25.685;5.0838;0.019;91.2345;0.0303;0.154
0.02691;116.34261;25.685;5.0838;0.019;91.2345;0.0303;0.154
0.09861;116.80591;25.833;5.0838;0.019;91.1308;0.0297;0.1511
0.09861;116.90041;25.833;5.0838;0.019;91.1308;0.0297;0.1511
0.09861;116.99491;25.833;5.0838;0.019;91.1308;0.0297;0.1511
0.09861;117.08941;26.3062;4.7371;0.0189;88.2481;0.0317;0.1503
0.09861;117.18391;26.3062;4.7371;0.0189;88.2481;0.0317;0.1503
0.09861;117.27841;26.3062;4.7371;0.0189;88.2481;0.0317;0.1503
0.09861;117.37291;26.3062;4.7371;0.0189;88.2481;0.0317;0.1503
0.09861;117.46741;26.3062;4.7371;0.0189;88.2481;0.0317;0.1503
0.09861;117.56191;27.1483;4.7371;0.0189;83.8696;0.0342;0.1618
0.09861;117.65641;27.1483;4.7371;0.0189;83.8696;0.0342;0.1618
0.17471;110.55891;25.8859;4.8848;0.0192;91.1721;0.0294;0.1436
0.17471;110.70721;25.8859;4.8848;0.0192;91.1721;0.0294;0.1436
0.17471;110.85551;25.8859;4.8848;0.0192;91.1721;0.0294;0.1436
0.17471;111.00381;25.9555;4.901;0.0192;91.0352;0.0293;0.1434
0.17471;111.15211;25.9555;4.901;0.0192;91.0352;0.0293;0.1434
0.17471;111.30041;25.9555;4.901;0.0192;91.0352;0.0293;0.1434
0.17471;111.44871;25.9555;4.901;0.0192;91.0352;0.0293;0.1434
0.17471;111.59701;25.964;4.901;0.0192;90.8621;0.0295;0.1444
0.17471;111.74531;25.964;4.901;0.0192;90.8621;0.0295;0.1444
0.17471;111.89361;25.964;4.901;0.0192;90.8621;0.0295;0.1444
0.17471;112.04191;25.5345;4.9717;0.0189;90.948;0.0315;0.1566
0.17471;112.19021;25.5345;4.9717;0.0189;90.948;0.0315;0.1566
0.17471;112.33851;25.5345;4.9717;0.0189;90.948;0.0315;0.1566
0.17471;112.48681;25.5345;4.9717;0.0189;90.948;0.0315;0.1566
0.17471;112.63511;24.7335;4.9717;0.0184;91.1804;0.0351;0.1747
0.17471;112.78341;24.7335;4.9717;0.0184;91.1804;0.0351;0.1747
0.17471;112.93171;24.7335;4.9717;0.0184;91.1804;0.0351;0.1747
0.17471;113.08001;23.8718;4.9055;0.0178;91.4112;0.0391;0.1918
0.17471;113.22831;23.8718;4.9055;0.0178;91.4112;0.0391;0.1918
0.17471;113.37661;23.8718;4.9055;0.0178;91.4112;0.0391;0.1918
0.17471;113.52491;23.5046;4.9055;0.0176;91.6029;0.0406;0.1994
0.17471;113.67321;23.5046;4.9055;0.0176;91.6029;0.0406;0.1994
0.17471;113.82151;23.5046;4.9055;0.0176;91.6029;0.0406;0.1994
0.17471;113.96981;23.5046;4.9055;0.0176;91.6029;0.0406;0.1994
0.17471;114.11811;23.7613;4.9343;0.0178;91.7379;0.0392;0.1932
0.17471;114.26641;23.7613;4.9343;0.0178;91.7379;0.0392;0.1932
0.17471;114.41471;23.7613;4.9343;0.0178;91.7379;0.0392;0.1932
0.17471;114.56301;24.2339;4.9343;0.0181;91.7336;0.0368;0.1816
0.17471;114.71131;24.2339;4.9343;0.0181;91.7336;0.0368;0.1816
0.17471;114.85961;24.2339;4.9343;0.0181;91.7336;0.0368;0.1816
0.17471;115.00791;24.6656;4.9477;0.0184;91.703;0.0347;0.1716
0.17471;115.15621;24.6656;4.9477;0.0184;91.703;0.0347;0.1716
0.17471;115.30451;24.6656;4.9477;0.0184;91.703;0.0347;0.1716
0.17471;115.45281;24.6656;4.9477;0.0184;91.703;0.0347;0.1716
0.17471;115.60111;25.0609;4.9477;0.0186;91.6139;0.0328;0.1625
0.17471;115.74941;25.0609;4.9477;0.0186;91.6139;0.0328;0.1625
0.17471;115.89771;25.0609;4.9477;0.0186;91.6139;0.0328;0.1625
0.17471;116.04601;25.685;5.0838;0.019;91.2345;0.0303;0.154
0.17471;116.19431;25.685;5.0838;0.019;91.2345;0.0303;0.154
0.17471;116.34261;25.685;5.0838;0.019;91.2345;0.0303;0.154
0.22591;116.80591;25.833;5.0838;0.019;91.1308;0.0297;0.1511
0.22591;116.90041;25.833;5.0838;0.019;91.1308;0.0297;0.1511
0.22591;116.99491;25.833;5.0838;0.019;91.1308;0.0297;0.1511
0.22591;117.08941;26.3062;4.7371;0.0189;88.2481;0.0317;0.1503
0.22591;117.18391;26.3062;4.7371;0.0189;88.2481;0.0317;0.1503
0.22591;117.27841;26.3062;4.7371;0.0189;88.2481;0.0317;0.1503
0.22591;117.37291;26.3062;4.7371;0.0189;88.2481;0.0317;0.1503
0.22591;117.46741;26.3062;4.7371;0.0189;88.2481;0.0317;0.1503
0.22591;117.56191;27.1483;4.7371;0.0189;83.8696;0.0342;0.1618
0.22591;117.65641;27.1483;4.7371;0.0189;83.8696;0.0342;0.1618
0.32251;110.55891;25.8859;4.8848;0.0192;91.1721;0.0294;0.1436
0.32251;110.70721;25.8859;4.8848;0.0192;91.1721;0.0294;0.1436
0.32251;110.85551;25.8859;4.8848;0.0192;91.1721;0.0294;0.1436
0.32251;111.00381;25.9555;4.901;0.0192;91.0352;0.0293;0.1434
0.32251;111.15211;25.9555;4.901;0.0192;91.0352;0.0293;0.1434
0.32251;111.30041;25.9555;4.901;0.0192;91.0352;0.0293;0.1434
0.32251;111.44871;25.9555;4.901;0.0192;91.0352;0.0293;0.1434
0.32251;111.59701;25.964;4.901;0.0192;90.8621;0.0295;0.1444
0.32251;111.74531;25.964;4.901;0.0192;90.8621;0.0295;0.1444
0.32251;111.89361;25.964;4.901;0.0192;90.8621;0.0295;0.1444
0.32251;112.04191;25.5345;4.9717;0.0189;90.948;0.0315;0.1566
0.32251;112.19021;25.5345;4.9717;0.0189;90.948;0.0315;0.1566
0.32251;112.33851;25.5345;4.9717;0.0189;90.948;0.0315;0.1566
0.32251;112.48681;25.5345;4.9717;0.0189;90.948;0.0315;0.1566
0.32251;112.63511;24.7335;4.9717;0.0184;91.1804;0.0351;0.1747
0.32251;112.78341;24.7335;4.9717;0.0184;91.1804;0.0351;0.1747
0.32251;112.93171;24.7335;4.9717;0.0184;91.1804;0.0351;0.1747
0.32251;113.08001;23.8718;4.9055;0.0178;91.4112;0.0391;0.1918
0.32251;113.22831;23.8718;4.9055;0.0178;91.4112;0.0391;0.1918
0.32251;113.37661;23.8718;4.9055;0.0178;91.4112;0.0391;0.1918
0.32251;113.52491;23.5046;4.9055;0.0176;91.6029;0.0406;0.1994
0.32251;113.67321;23.5046;4.9055;0.0176;91.6029;0.0406;0.1994
0.32251;113.82151;23.5046;4.9055;0.0176;91.6029;0.0406;0.1994
0.32251;113.96981;23.5046;4.9055;0.0176;91.6029;0.0406;0.1994
0.32251;114.11811;23.7613;4.9343;0.0178;91.7379;0.0392;0.1932
0.32251;114.26641;23.7613;4.9343;0.0178;91.7379;0.0392;0.1932
0.32251;114.41471;23.7613;4.9343;0.0178;91.7379;0.0392;0.1932
0.32251;114.56301;24.2339;4.9343;0.0181;91.7336;0.0368;0.1816
0.32251;114.71131;24.2339;4.9343;0.0181;91.7336;0.0368;0.1816
0.32251;114.85961;24.2339;4.9343;0.0181;91.7336;0.0368;0.1816
0.32251;115.00791;24.6656;4.9477;0.0184;91.703;0.0347;0.1716
0.32251;115.15621;24.6656;4.9477;0.0184;91.703;0.0347;0.1716
0.32251;115.30451;24.6656;4.9477;0.0184;91.703;0.0347;0.1716
0.32251;115.45281;24.6656;4.9477;0.0184;91.703;0.0347;0.1716
0.32251;115.60111;25.0609;4.9477;0.0186;91.6139;0.0328;0.1625
0.32251;115.74941;25.0609;4.9477;0.0186;91.6139;0.0328;0.1625
0.32251;115.89771;25.0609;4.9477;0.0186;91.6139;0.0328;0.1625
0.32251;116.04601;25.685;5.0838;0.019;91.2345;0.0303;0.154
0.32251;116.19431;25.685;5.0838;0.019;91.2345;0.0303;0.154
0.32251;116.34261;25.685;5.0838;0.019;91.2345;0.0303;0.154
0.35321;116.80591;25.833;5.0838;0.019;91.1308;0.0297;0.1511
0.35321;116.90041;25.833;5.0838;0.019;91.1308;0.0297;0.1511
0.35321;116.99491;25.833;5.0838;0.019;91.1308;0.0297;0.1511
0.35321;117.08941;26.3062;4.7371;0.0189;88.2481;0.0317;0.1503
0.35321;117.18391;26.3062;4.7371;0.0189;88.2481;0.0317;0.1503
0.35321;117.27841;26.3062;4.7371;0.0189;88.2481;0.0317;0.1503
0.35321;117.37291;26.3062;4.7371;0.0189;88.2481;0.0317;0.1503
0.35321;117.46741;26.3062;4.7371;0.0189;88.2481;0.0317;0.1503
0.35321;117.56191;27.1483;4.7371;0.0189;83.8696;0.0342;0.1618
0.35321;117.65641;27.1483;4.7371;0.0189;83.8696;0.0342;0.1618
0.47031;110.55891;25.8859;4.8848;0.0192;91.1721;0.0294;0.1436
0.47031;110.70721;25.8859;4.8848;0.0192;91.1721;0.0294;0.1436
0.47031;110.85551;25.8859;4.8848;0.0192;91.1721;0.0294;0.1436
0.47031;111.00381;25.9555;4.901;0.0192;91.0352;0.0293;0.1434
0.47031;111.15211;25.9555;4.901;0.0192;91.0352;0.0293;0.1434
0.47031;111.30041;25.9555;4.901;0.0192;91.0352;0.0293;0.1434
0.47031;111.44871;25.9555;4.901;0.0192;91.0352;0.0293;0.1434
0.47031;111.59701;25.964;4.901;0.0192;90.8621;0.0295;0.1444
0.47031;111.74531;25.964;4.901;0.0192;90.8621;0.0295;0.1444
0.47031;111.89361;25.964;4.901;0.0192;90.8621;0.0295;0.1444
0.47031;112.04191;25.5345;4.9717;0.0189;90.948;0.0315;0.1566
0.47031;112.19021;25.5345;4.9717;0.0189;90.948;0.0315;0.1566
0.47031;112.33851;25.5345;4.9717;0.0189;90.948;0.0315;0.1566
0.47031;112.48681;25.5345;4.9717;0.0189;90.948;0.0315;0.1566
0.47031;112.63511;24.7335;4.9717;0.0184;91.1804;0.0351;0.1747
0.47031;112.78341;24.7335;4.9717;0.0184;91.1804;0.0351;0.1747
0.47031;112.93171;24.7335;4.9717;0.0184;91.1804;0.0351;0.1747
0.47031;113.08001;23.8718;4.9055;0.0178;91.4112;0.0391;0.1918
0.47031;113.22831;23.8718;4.9055;0.0178;91.4112;0.0391;0.1918
0.47031;113.37661;23.8718;4.9055;0.0178;91.4112;0.0391;0.1918
0.47031;113.52491;23.5046;4.9055;0.0176;91.6029;0.0406;0.1994
0.47031;113.67321;23.5046;4.9055;0.0176;91.6029;0.0406;0.1994
0.47031;113.82151;23.5046;4.9055;0.0176;91.6029;0.0406;0.1994
0.47031;113.96981;23.5046;4.9055;0.0176;91.6029;0.0406;0.1994
0.47031;114.11811;23.7613;4.9343;0.0178;91.7379;0.0392;0.1932
0.47031;114.26641;23.7613;4.9343;0.0178;91.7379;0.0392;0.1932
0.47031;114.41471;23.7613;4.9343;0.0178;91.7379;0.0392;0.1932
0.47031;114.56301;24.2339;4.9343;0.0181;91.7336;0.0368;0.1816
0.47031;114.71131;24.2339;4.9343;0.0181;91.7336;0.0368;0.1816
0.47031;114.85961;24.2339;4.9343;0.0181;91.7336;0.0368;0.1816
0.47031;115.00791;24.6656;4.9477;0.0184;91.703;0.0347;0.1716
0.47031;115.15621;24.6656;4.9477;0.0184;91.703;0.0347;0.1716
0.47031;115.30451;24.6656;4.9477;0.0184;91.703;0.0347;0.1716
0.47031;115.45281;24.6656;4.9477;0.0184;91.703;0.0347;0.1716
0.47031;115.60111;25.0609;4.9477;0.0186;91.6139;0.0328;0.1625
0.47031;115.74941;25.0609;4.9477;0.0186;91.6139;0.0328;0.1625
0.47031;115.89771;25.0609;4.9477;0.0186;91.6139;0.0328;0.1625
0.47031;116.04601;25.685;5.0838;0.019;91.2345;0.0303;0.154
0.47031;116.19431;25.685;5.0838;0.019;91.2345;0.0303;0.154
0.47031;116.34261;25.685;5.0838;0.019;91.2345;0.0303;0.154
0.48051;116.80591;25.833;5.0838;0.019;91.1308;0.0297;0.1511
0.48051;116.90041;25.833;5.0838;0.019;91.1308;0.0297;0.1511
0.48051;116.99491;25.833;5.0838;0.019;91.1308;0.0297;0.1511
0.48051;117.08941;26.3062;4.7371;0.0189;88.2481;0.0317;0.1503
0.48051;117.18391;26.3062;4.7371;0.0189;88.2481;0.0317;0.1503
0.48051;117.27841;26.3062;4.7371;0.0189;88.2481;0.0317;0.1503
0.48051;117.37291;26.3062;4.7371;0.0189;88.2481;0.0317;0.1503
0.48051;117.46741;26.3062;4.7371;0.0189;88.2481;0.0317;0.1503
0.48051;117.56191;27.1483;4.7371;0.0189;83.8696;0.0342;0.1618
0.48051;117.65641;27.1483;4.7371;0.0189;83.8696;0.0342;0.1618
0.60781;116.80591;25.4598;5.0838;0.0188;91.4376;0.0311;0.1582
0.60781;116.90041;25.4598;5.0838;0.0188;91.4376;0.0311;0.1582
0.60781;116.99491;25.4598;5.0838;0.0188;91.4376;0.0311;0.1582
0.60781;117.08941;25.7341;4.7371;0.0189;90.687;0.0309;0.1463
0.60781;117.18391;25.7341;4.7371;0.0189;90.687;0.0309;0.1463
0.60781;117.27841;25.7341;4.7371;0.0189;90.687;0.0309;0.1463
0.60781;117.37291;25.7341;4.7371;0.0189;90.687;0.0309;0.1463
0.60781;117.46741;25.7341;4.7371;0.0189;90.687;0.0309;0.1463
0.60781;117.56191;26.3204;4.7371;0.0188;87.2427;0.0332;0.1572
0.60781;117.65641;26.3204;4.7371;0.0188;87.2427;0.0332;0.1572
0.61811;110.55891;25.9569;4.8848;0.0191;90.5049;0.03;0.1468
0.61811;110.70721;25.9569;4.8848;0.0191;90.5049;0.03;0.1468
0.61811;110.85551;25.9569;4.8848;0.0191;90.5049;0.03;0.1468
0.61811;111.00381;26.0644;4.901;0.0192;90.3717;0.0297;0.1456
0.61811;111.15211;26.0644;4.901;0.0192;90.3717;0.0297;0.1456
0.61811;111.30041;26.0644;4.901;0.0192;90.3717;0.0297;0.1456
0.61811;111.44871;26.0644;4.901;0.0192;90.3717;0.0297;0.1456
0.61811;111.59701;25.8523;4.901;0.0191;90.8985;0.03;0.1469
0.61811;111.74531;25.8523;4.901;0.0191;90.8985;0.03;0.1469
0.61811;111.89361;25.8523;4.901;0.0191;90.8985;0.03;0.1469
0.61811;112.04191;25.6166;4.9717;0.019;91.0982;0.0308;0.1534
0.61811;112.19021;25.6166;4.9717;0.019;91.0982;0.0308;0.1534
0.61811;112.33851;25.6166;4.9717;0.019;91.0982;0.0308;0.1534
0.61811;112.48681;25.6166;4.9717;0.019;91.0982;0.0308;0.1534
